Cell	Carbon Source	OD 600 Data	OD 550	SMC #	Gene	Plate	Date
B8	D-Xylose		0.451		rapA	PM1	5/6/16
B9	L-Lactic Acid		0.33		rapA	PM1	5/6/16
B10	Formic Acid		0.388		rapA	PM1	5/6/16
B11	D-Mannitol		0.399		rapA	PM1	5/6/16
B12	L-Glutamic Acid		0.4		rapA	PM1	5/6/16
C1	D-Glucose-6-Phosphate		0.529		rapA	PM1	5/6/16
C2	D-Galactonic Acid-g-Lactone		0.45		rapA	PM1	5/6/16
C3	"D,L-Malic Acid"		0.414		rapA	PM1	5/6/16
C4	D-Ribose		0.406		rapA	PM1	5/6/16
C5	Tween 20		0.022		rapA	PM1	5/6/16
C6	L-Rhamnose		0.408		rapA	PM1	5/6/16
C7	D-Fructose		0.457		rapA	PM1	5/6/16
C8	Acetic Acid		0.424		rapA	PM1	5/6/16
C9	a-D-Glucose		0.401		rapA	PM1	5/6/16
C10	Maltose		0.387		rapA	PM1	5/6/16
C11	D-Melibiose		0.361		rapA	PM1	5/6/16
C12	Thymidine		0.379		rapA	PM1	5/6/16
D1	L-Asparagine		0.476		rapA	PM1	5/6/16
D2	D-Aspartic Acid		0.253		rapA	PM1	5/6/16
D3	D-Glucosaminic Acid		0.421		rapA	PM1	5/6/16
D4	"1,2-Propanediol"		0.386		rapA	PM1	5/6/16
D5	Tween 40		0.164		rapA	PM1	5/6/16
D6	a-Keto-Glutaric Acid		0.395		rapA	PM1	5/6/16
D7	a-Keto-Butyric Acid		0.44		rapA	PM1	5/6/16
D8	a-Methyl-D-Galactoside		0.369		rapA	PM1	5/6/16
D9	a-D-Lactose		0.377		rapA	PM1	5/6/16
D10	Lactulose		0.397		rapA	PM1	5/6/16
D11	Sucrose		0.377		rapA	PM1	5/6/16
D12	Uridine		0.345		rapA	PM1	5/6/16
E1	L-Glutamine		0.445		rapA	PM1	5/6/16
E2	M-Tartaric Acid		0.629		rapA	PM1	5/6/16
E3	D-Glucose-1-Phosphate		0.459		rapA	PM1	5/6/16
E4	D-Fructose-6-Phosphate		0.405		rapA	PM1	5/6/16
E5	Tween 80		0.021		rapA	PM1	5/6/16
E6	a-Hydroxy Glutaric Acid-g-Lactone		0.387		rapA	PM1	5/6/16
E7	a-Hydroxy Butyric Acid		0.526		rapA	PM1	5/6/16
E8	b-Methyl-D-Glucoside		0.393		rapA	PM1	5/6/16
E9	Adonitol		0.317		rapA	PM1	5/6/16
E10	Maltotriose		0.338		rapA	PM1	5/6/16
E11	2-Deoxy Adenosine		0.295		rapA	PM1	5/6/16
E12	Adenosine		0.244		rapA	PM1	5/6/16
F1	Glycil-L-Aspartic Acid		0.49		rapA	PM1	5/6/16
F2	Citric Acid		0.473		rapA	PM1	5/6/16
F3	M-Inositol		0.45		rapA	PM1	5/6/16
F4	D-Threonine		0.499		rapA	PM1	5/6/16
F5	Fumaric Acid		0.358		rapA	PM1	5/6/16
F6	Bromo Succinic Acid		0.404		rapA	PM1	5/6/16
F7	Propionic Acid		0.582		rapA	PM1	5/6/16
F8	Mucic Acid		0.269		rapA	PM1	5/6/16
F9	Glycolic Acid		0.361		rapA	PM1	5/6/16
F10	Glyoxylic Acid		0.525		rapA	PM1	5/6/16
F11	D-Cellobiose		0.375		rapA	PM1	5/6/16
F12	Inosine		0.312		rapA	PM1	5/6/16
G1	Glycil-L-Glutamic Acid		0.394		rapA	PM1	5/6/16
G2	Tricarballylic Acid		0.5		rapA	PM1	5/6/16
G3	L-Serine		0.41		rapA	PM1	5/6/16
G4	L-Threonine		0.477		rapA	PM1	5/6/16
G5	L-Alanine		0.346		rapA	PM1	5/6/16
G6	L-Alanyl-Glycine		0.314		rapA	PM1	5/6/16
G7	Acetoacetic Acid		0.37		rapA	PM1	5/6/16
G8	N-Acetyl-b-D-Mannosamine		0.41		rapA	PM1	5/6/16
G9	Mono Methyl Succinate		0.357		rapA	PM1	5/6/16
G10	Methyl Pyruvate		0.277		rapA	PM1	5/6/16
G11	D-Malic Acid		0.486		rapA	PM1	5/6/16
G12	L-Malic Acid		0.312		rapA	PM1	5/6/16
H1	Glycil-L-Proline		0.351		rapA	PM1	5/6/16
H2	p-Hydroxy Phenyl Acetic Acid		0.387		rapA	PM1	5/6/16
H3	m-Hydroxy Phenyl Acetic Acid		0.422		rapA	PM1	5/6/16
H4	Tyramine		0.387		rapA	PM1	5/6/16
H5	D-Psicose		0.401		rapA	PM1	5/6/16
H6	L-Lyxose		0.362		rapA	PM1	5/6/16
H7	Glucuronamide		0.386		rapA	PM1	5/6/16
H8	Pyruvic Acid		0.291		rapA	PM1	5/6/16
H9	L-Galactonic Acid-g-Lactone		0.337		rapA	PM1	5/6/16
H10	D-Galacturonic Acid		0.398		rapA	PM1	5/6/16
H11	Phenylethyl-amine		0.441		rapA	PM1	5/6/16
H12	2-Aminoethanol		0.367		rapA	PM1	5/6/16
A1	Negative Control		0.41		rapA	PM2A	5/6/16
A2	Chondroitin Sulfate C		0.468		rapA	PM2A	5/6/16
A3	a-Cyclodextrin		0.606		rapA	PM2A	5/6/16
A4	b-Cyclodextrin		0.531		rapA	PM2A	5/6/16
A5	g-Cyclodextrin		0.487		rapA	PM2A	5/6/16
A6	Dextrin		0.06		rapA	PM2A	5/6/16
A7	Gelatin		0.158		rapA	PM2A	5/6/16
A8	Glycogen		0.133		rapA	PM2A	5/6/16
A9	Inulin		0.366		rapA	PM2A	5/6/16
A10	Laminarin		0.277		rapA	PM2A	5/6/16
A11	Mannan		0.096		rapA	PM2A	5/6/16
A12	Pectin		0.242		rapA	PM2A	5/6/16
B1	N-Acetyl-D-Galactosamine		0.503		rapA	PM2A	5/6/16
B2	N-Acetyl-Neuraminic Acid		0.56		rapA	PM2A	5/6/16
B3	b-D-Allose		0.564		rapA	PM2A	5/6/16
B4	Amygdalin		0.409		rapA	PM2A	5/6/16
B5	D-Arabinose		0.477		rapA	PM2A	5/6/16
B6	D-Arabitol		0.416		rapA	PM2A	5/6/16
B7	L-Arabitol		0.364		rapA	PM2A	5/6/16
B8	Arbutin		0.386		rapA	PM2A	5/6/16
B9	2-Deoxy-D-Ribose		0.308		rapA	PM2A	5/6/16
B10	I-Erythritol		0.421		rapA	PM2A	5/6/16
B11	D-Fucose		0.404		rapA	PM2A	5/6/16
B12	3-0-b-D-Galactopyranosyl-D-Arabinose		0.4		rapA	PM2A	5/6/16
C1	Gentiobiose		0.485		rapA	PM2A	5/6/16
C2	L-Glucose		0.543		rapA	PM2A	5/6/16
C3	Lactitol		0.52		rapA	PM2A	5/6/16
C4	D-Melezitose		0.46		rapA	PM2A	5/6/16
C5	Maltitol		0.445		rapA	PM2A	5/6/16
C6	a-Methyl-D-Glucoside		0.42		rapA	PM2A	5/6/16
C7	b-Methyl-D-Gactoside		0.365		rapA	PM2A	5/6/16
C8	3-Methyl-Glucose		0.406		rapA	PM2A	5/6/16
C9	b-Methyl-D-Glucuronic Acid		0.495		rapA	PM2A	5/6/16
C10	a-Methyl-D-Mannoside		0.414		rapA	PM2A	5/6/16
C11	b-Methyl-D-Xyloside		0.396		rapA	PM2A	5/6/16
C12	Palatinose		0.507		rapA	PM2A	5/6/16
D1	D-Raffinose		0.473		rapA	PM2A	5/6/16
D2	Salicin		0.427		rapA	PM2A	5/6/16
D3	Sedoheptulosa		0.46		rapA	PM2A	5/6/16
D4	L-Sorbose		0.429		rapA	PM2A	5/6/16
D5	Stachyose		0.435		rapA	PM2A	5/6/16
D6	D-Tagatose		0.44		rapA	PM2A	5/6/16
D7	Turanose		0.387		rapA	PM2A	5/6/16
D8	Xylitol		0.4		rapA	PM2A	5/6/16
D9	N-Acetyl-D-Glucosaminatol		0.385		rapA	PM2A	5/6/16
D10	g-Amino Butyric Acid		0.275		rapA	PM2A	5/6/16
D11	d-Amino Valeric Acid		0.317		rapA	PM2A	5/6/16
D12	Butyric Acid		0.503		rapA	PM2A	5/6/16
E1	Capric Acid		0.211		rapA	PM2A	5/6/16
E2	Caproic Acid		0.476		rapA	PM2A	5/6/16
E3	Citraconic Acid		0.541		rapA	PM2A	5/6/16
E4	Citramalic Acid		0.384		rapA	PM2A	5/6/16
E5	D-Glucosamine		0.367		rapA	PM2A	5/6/16
E6	2-Hydroxy Benzoic Acid		0.299		rapA	PM2A	5/6/16
E7	4-Hydroxy Benzoic Acid		0.322		rapA	PM2A	5/6/16
E8	b-Hydroxy Butyric Acid		0.302		rapA	PM2A	5/6/16
E9	g-Hydroxy Butyric Acid		0.377		rapA	PM2A	5/6/16
E10	a-Keto Valeric Acid		0.517		rapA	PM2A	5/6/16
E11	Itaconic Acid		0.416		rapA	PM2A	5/6/16
E12	5-Keto-D-Gluconic Acid		0.442		rapA	PM2A	5/6/16
F1	D-Lactic Acid Methyl Ester		0.31		rapA	PM2A	5/6/16
F2	Malonic Acid		0.463		rapA	PM2A	5/6/16
F3	Melibionic Acid		0.411		rapA	PM2A	5/6/16
F4	Oxalic Acid		0.421		rapA	PM2A	5/6/16
F5	Oxalomalic Acid		0.493		rapA	PM2A	5/6/16
F6	Quinic Acid		0.278		rapA	PM2A	5/6/16
F7	"D-Ribono-1,4-Lactone"		0.375		rapA	PM2A	5/6/16
F8	Sebacic Acid		0.387		rapA	PM2A	5/6/16
F9	Sorbic Acid		0.371		rapA	PM2A	5/6/16
F10	Succinamic Acid		0.316		rapA	PM2A	5/6/16
F11	D-Tartaric Acid		0.471		rapA	PM2A	5/6/16
F12	L-Tartaric Acid		0.451		rapA	PM2A	5/6/16
G1	Acetamide		0.378		rapA	PM2A	5/6/16
G2	L-Alaninamide		0.348		rapA	PM2A	5/6/16
G3	N-Acetyl-L-Glutamic Acid		0.482		rapA	PM2A	5/6/16
G4	L-Arginine		0.458		rapA	PM2A	5/6/16
G5	Glycine		0.504		rapA	PM2A	5/6/16
G6	L-Histidine		0.317		rapA	PM2A	5/6/16
G7	L-Homoserine		0.167		rapA	PM2A	5/6/16
G8	Hydroxy-L-Proline		0.356		rapA	PM2A	5/6/16
G9	L-Isoleucine		0.407		rapA	PM2A	5/6/16
G10	L-Leucine		0.383		rapA	PM2A	5/6/16
G11	L-Lysine		0.487		rapA	PM2A	5/6/16
G12	L-Methionine		0.484		rapA	PM2A	5/6/16
H1	L-Ornithine		0.595		rapA	PM2A	5/6/16
H2	Phenylalanine		0.422		rapA	PM2A	5/6/16
H3	L-Pyroglutamic Acid		0.372		rapA	PM2A	5/6/16
H4	L-Valine		0.439		rapA	PM2A	5/6/16
H5	"D,L-Carnitine"		0.413		rapA	PM2A	5/6/16
H6	Sec-Butylamine		0.497		rapA	PM2A	5/6/16
H7	"D,L-Octopamine"		0.393		rapA	PM2A	5/6/16
H8	Putrescine		0.316		rapA	PM2A	5/6/16
H9	Dihydroxy Acetone		0.27		rapA	PM2A	5/6/16
H10	"2,3-Butanediol"		0.45		rapA	PM2A	5/6/16
H11	"2,3-Butanone"		0.281		rapA	PM2A	5/6/16
H12	3-Hydroxy 2-Butanone		0.428		rapA	PM2A	5/6/16
